Pure static;;;Static compared;;;Dynamic compared;;;Converted to dynamic;;
;;;;;;;;;Root dock space;1;
;;;;;;;;;FPS: 1103;1;
;;;;;;;;;1533;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Button' has been registered.;5;
;;;;;;;;;.*;1;
;;;;;;;;;H-Layout(RO): Triangles;1;
;;;;;;;;;LogLevels;1;
;;;;;;;;;FPS: 1047;1;
;;;;;;;;;C;1;
;;;;;;;;;FPS: 1395;12;
;;;;;;;;;E;1;
;;;;;;;;;18:18:32 [T] [AssetsManager] {};6;
;;;;;;;;;W;1;
;;;;;;;;;FPS: 901;2;
;;;;;;;;;1246;2;
;;;;;;;;;FPS: 1117;1;
;;;;;;;;;I;1;
;;;;;;;;;FPS: 1394;12;
;;;;;;;;;D;1;
;;;;;;;;;FPS: 1550;1;
;;;;;;;;;___;1;
;;;;;;;;;1067;1;
;;;;;;;;;FPS: 1237;1;
;;;;;;;;;Filter...;2;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Move right';3;
;;;;;;;;;___ Logs;2;
;;;;;;;;;Input: Sub-render bundles;2;
;;;;;;;;;FPS: 311;1;
;;;;;;;;;FPS: 1019;2;
;;;;;;;;;VerticalLayout;13;
;;;;;;;;;FPS: 1221;2;
;;;;;;;;;1071;2;
;;;;;;;;;H-Layout(RO): {};18;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderProgram | The shader program 'defaultTextured' linked successfully.;4;
;;;;;;;;;H-Layout(RO): Name;1;
;;;;;;;;;FPS: 1308;3;
;;;;;;;;;Name;1;
;;;;;;;;;1363;9;
;;;;;;;;;H-Layout(RO): Outline shader name;1;
;;;;;;;;;FPS: 1311;1;
;;;;;;;;;1318;7;
;;;;;;;;;1196;1;
;;;;;;;;;H-Layout(W): Rotation;1;
;;;;;;;;;1417;6;
;;;;;;;;;H-Layout(RO): Type;1;
;;;;;;;;;1252;1;
;;;;;;;;;FPS: 1482;1;
;;;;;;;;;Type;1;
;;;;;;;;;FPS: 1486;1;
;;;;;;;;;1256;4;
;;;;;;;;;___ World Lightning;2;
;;;;;;;;;Input: Type;2;
;;;;;;;;;H-Layout(W): Enabled;1;
;;;;;;;;;FPS: 919;2;
;;;;;;;;;1126;3;
;;;;;;;;;___ Shader manager;2;
;;;;;;;;;1402;12;
;;;;;;;;;ArrayCell;11;
;;;;;;;;;Enabled;1;
;;;;;;;;;Rotation;1;
;;;;;;;;;CheckBox: Enabled;2;
;;;;;;;;;Sub-render meshes;1;
;;;;;;;;;1151;1;
;;;;;;;;;gizmo;2;
;;;;;;;;;Input: Sub-render meshes;2;
;;;;;;;;;H-Layout(RO): Sub-render bundles;1;
;;;;;;;;;Frame size(ration);1;
;;;;;;;;;1304;2;
;;;;;;;;;Sub-render bundles;1;
;;;;;;;;;1332;5;
;;;;;;;;;FPS: 705;1;
;;;;;;;;;1219;3;
;;;;;;;;;Shader;1;
;;;;;;;;;FPS: 1023;2;
;;;;;;;;;H-Layout(RO): Hidden from scene;1;
;;;;;;;;;FPS: 1290;4;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderManager | Was found shader: objectIdentifier;4;
;;;;;;;;;CheckBox: Is initialized;2;
;;;;;;;;;H-Layout(RO): Parent;1;
;;;;;;;;;FPS: 1364;12;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Close editor';3;
;;;;;;;;;FPS: 1253;1;
;;;;;;;;;1371;12;
;;;;;;;;;Parent;1;
;;;;;;;;;1350;7;
;;;;;;;;;H-Layout(RO): Children count;1;
;;;;;;;;;H-Layout(RO): Is initialized;1;
;;;;;;;;;1019;2;
;;;;;;;;;Is initialized;1;
;;;;;;;;;18:18:32 [D] [Graphics] ShaderProgram | Creating of the shader program 'grid' is started.;4;
;;;;;;;;;FPS: 995;1;
;;;;;;;;;Disabled ticks;1;
;;;;;;;;;Children;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ImageViewerEWC' has been registered.;6;
;;;;;;;;;1317;4;
;;;;;;;;;1199;1;
;;;;;;;;;class Core::Gui::BaseArray<class Core::BaseString<char>,class Core::Gui::<lambda_10_>,class Core::Gui::<lambda_11_> >: {};1;
;;;;;;;;;FPS: 1271;6;
;;;;;;;;;1021;1;
;;;;;;;;;1418;7;
;;;;;;;;;Array;5;
;;;;;;;;;GameInstance | {};1;
;;;;;;;;;gizmo (Gizmo);2;
;;;;;;;;;Add;9;
;;;;;;;;;Reset;9;
;;;;;;;;;18:18:32 [T] [ECS] Type 'GameViewportEWC' has been registered.;7;
;;;;;;;;;Outline shader name;1;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderProgram | The shader program 'outline' linked successfully.;3;
;;;;;;;;;H-Layout(W): FOV;1;
;;;;;;;;;FPS: 1064;1;
;;;;;;;;;Input: Outline shader name;2;
;;;;;;;;;Triangles;1;
;;;;;;;;;Input: Triangles;2;
;;;;;;;;;H-Layout(RO): Shader name;1;
;;;;;;;;;1489;1;
;;;;;;;;;Shader name;2;
;;;;;;;;;255 255 255;1;
;;;;;;;;;FPS: 1390;8;
;;;;;;;;;1117;1;
;;;;;;;;;Input: Shader name;2;
;;;;;;;;;Default;1;
;;;;;;;;;H-Layout(RO): VBO ID;1;
;;;;;;;;;1265;3;
;;;;;;;;;VBO ID;1;
;;;;;;;;;996;1;
;;;;;;;;;defaultTextured;200887;
;;;;;;;;;1364;12;
;;;;;;;;;H-Layout(RO): VAO ID;1;
;;;;;;;;;FPS: 1348;8;
;;;;;;;;;VAO ID;1;
;;;;;;;;;FPS: 1278;4;
;;;;;;;;;Input: VAO ID;2;
;;;;;;;;;1411;12;
;;;;;;;;;1028;1;
;;;;;;;;;EBO ID;1;
;;;;;;;;;FPS: 1412;12;
;;;;;;;;;H-Layout(RO): Texture ID;1;
;;;;;;;;;935;1;
;;;;;;;;;Input: Texture ID;2;
;;;;;;;;;H-Layout(W): Graphic modifier;1;
;;;;;;;;;1078;1;
;;;;;;;;;FPS: 1375;9;
;;;;;;;;;class Core::Gui::BaseArray<struct Core::GraphicsComponentData::ModifierParam,class Core::<lambda_16_>,class Core::<lambda_17_> >: {};1;
;;;;;;;;;FOV;1;
;;;;;;;;;FPS: 889;1;
;;;;;;;;;H-Layout(W): Far plane;1;
;;;;;;;;;Far plane;1;
;;;;;;;;;Input: Far plane;2;
;;;;;;;;;FPS: 921;1;
;;;;;;;;;1291;1;
;;;;;;;;;FPS: 1441;2;
;;;;;;;;;MeshBundle 'gizmo' was loaded to the world.;6;
;;;;;;;;;FPS: 1296;3;
;;;;;;;;;H-Layout(W): Near plane;1;
;;;;;;;;;Near plane;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'EditorSettingsEWC::BaseListItem' has been registered.;8;
;;;;;;;;;H-Layout(W): Frame size(ration);1;
;;;;;;;;;844;2;
;;;;;;;;;FireHydrant_LOD0;1;
;;;;;;;;;X:;7;
;;;;;;;;;18:18:32 [T] [ECS] Type 'BaseInput' has been registered.;5;
;;;;;;;;;Y:;7;
;;;;;;;;;H-Layout(RO): Output size;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'EditorMenuBarWindowEWC' has been registered.;9;
;;;;;;;;;Output size;1;
;;;;;;;;;FPS: 1402;12;
;;;;;;;;;1379;15;
;;;;;;;;;FPS: 1411;12;
;;;;;;;;;1348;8;
;;;;;;;;;H-Layout(W): Position;1;
;;;;;;;;;FPS: 971;1;
;;;;;;;;;H-Layout(W): Scale;1;
;;;;;;;;;FPS: 1401;7;
;;;;;;;;;1384;10;
;;;;;;;;;18:18:32 [T] [ECS] Type 'class Core::Gui::BaseArray<class Core::BaseString<char>,class Core::Gui::<lambda_10_>,class Core::Gui::<lambda_11_> >' has been registered.;7;
;;;;;;;;;Scale;2;
;;;;;;;;;H-Layout(W): Origin;1;
;;;;;;;;;1431;3;
;;;;;;;;;___ Scene;2;
;;;;;;;;;1336;6;
;;;;;;;;;Texture | {};10;
;;;;;;;;;../../Textures\FireHydrant_A.tga;3;
;;;;;;;;;Texture | Loaded: assets/baked/code_document.nxtex;3;
;;;;;;;;;FPS: 896;4;
;;;;;;;;;Texture | Loaded: assets/baked/image_document.nxtex;3;
;;;;;;;;;Texture | Loaded: assets/baked/folder.nxtex;3;
;;;;;;;;;FPS: 1159;2;
;;;;;;;;;18:18:32 [T] [ECS] Type 'TextEditorEWC' has been registered.;6;
;;;;;;;;;___;1;
;;;;;;;;;___;1;
;;;;;;;;;Specular strength;1;
;;;;;;;;;1331;8;
;;;;;;;;;FPS: 1293;2;
;;;;;;;;;___;1;
;;;;;;;;;1287;1;
;;;;;;;;;___ Assets;2;
;;;;;;;;;FPS: 1457;1;
;;;;;;;;;978;1;
;;;;;;;;;FPS: 937;1;
;;;;;;;;;___ Settings;2;
;;;;;;;;;FPS: 922;1;
;;;;;;;;;907;2;
;;;;;;;;;FPS: 1442;2;
;;;;;;;;;1292;4;
;;;;;;;;;Path to .frag;1;
;;;;;;;;;FPS: 1330;7;
;;;;;;;;;Recompile;1;
;;;;;;;;;objectIdentifier;4;
;;;;;;;;;FPS: 1239;2;
;;;;;;;;;Union.001;2;
;;;;;;;;;outline;3;
;;;;;;;;;1103;1;
;;;;;;;;;FPS: 1533;1;
;;;;;;;;;pickUpColorFiller;3;
;;;;;;;;;OK;1;
;;;;;;;;;Cancel;1;
;;;;;;;;;1245;1;
;;;;;;;;;PopUp;1;
;;;;;;;;;Light color;1;
;;;;;;;;;966;1;
;;;;;;;;;FPS: 903;1;
;;;;;;;;;255;3;
;;;;;;;;;1056;2;
;;;;;;;;;FPS: 1255;4;
;;;;;;;;;255 {} {};1;
;;;;;;;;;1377;15;
;;;;;;;;;FireHydrant;2;
;;;;;;;;;1270;3;
;;;;;;;;;255 255 {};1;
;;;;;;;;;Ambient strength;1;
;;;;;;;;;Min light strength;1;
;;;;;;;;;Global;3;
;;;;;;;;;FPS: 1388;7;
;;;;;;;;;Specular pow;1;
;;;;;;;;;Skybox | Unloaded: assets/baked/skybox/default.nxsky;3;
;;;;;;;;;Sun light direction;1;
;;;;;;;;;1314;4;
;;;;;;;;;FPS: 76;1;
;;;;;;;;;Logical path;1;
;;;;;;;;;884;1;
;;;;;;;;;FPS: 917;1;
;;;;;;;;;954;1;
;;;;;;;;;Model path;1;
;;;;;;;;;Main shader;1;
;;;;;;;;;1094;1;
;;;;;;;;;Outline shader;1;
;;;;;;;;;1046;2;
;;;;;;;;;18:18:32 [T] [AssetsManager] Texture | Loaded: assets/baked/code_document.nxtex;3;
;;;;;;;;;1;3;
;;;;;;;;;1174;1;
;;;;;;;;;Post loading flags;1;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Save [Ctrl]';3;
;;;;;;;;;___ NX Mesh3D Editor;2;
;;;;;;;;;1440;3;
;;;;;;;;;FPS: 1323;7;
;;;;;;;;;___ Viewport;2;
;;;;;;;;;18:18:32 [T] [ECS] Type 'VerticalLayout' has been registered.;9;
;;;;;;;;;FPS: 1338;11;
;;;;;;;;;Skybox | {};2;
;;;;;;;;;18:18:32 [D] [Graphics] ShaderProgram | Creating of the shader program 'defaultTextured' is started.;4;
;;;;;;;;;Skybox | Loaded: assets/baked/skybox/default.nxsky;3;
;;;;;;;;;NewScene;1;
;;;;;;;;;1434;2;
;;;;;;;;;59;1;
;;;;;;;;;FPS: 59;1;
;;;;;;;;;18:18:32 [{}] [{}] {};94;
;;;;;;;;;18:18:32 [T] [ECS] {};52;
;;;;;;;;;FPS: 1303;2;
;;;;;;;;;1368;10;
;;;;;;;;;1351;13;
;;;;;;;;;FPS: 762;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'BaseEWC' has been registered.;14;
;;;;;;;;;1272.9918178138184;1;
;;;;;;;;;FPS: 1321;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'BaseFloatEWC' has been registered.;13;
;;;;;;;;;18:18:32 [T] [ECS] Type 'BaseMenuBarEWC' has been registered.;12;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Widget' has been registered.;11;
;;;;;;;;;18:18:32 [I] [AssetsManager] {};1;
;;;;;;;;;1325;6;
;;;;;;;;;18:18:32 [T] [ECS] Type 'AssetsManagerWindowEWC' has been registered.;9;
;;;;;;;;;18:18:32 [T] [ECS] Type 'EditorSettingsEWC' has been registered.;8;
;;;;;;;;;FPS: 1377;15;
;;;;;;;;;18:18:32 [T] [ECS] Type 'EditorSettingsEWC::KeymapItem' has been registered.;8;
;;;;;;;;;705;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'LogsWindowEWC' has been registered.;7;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ObjectPropertiesWindowEWC' has been registered.;7;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderManager | Was found shader: skybox;3;
;;;;;;;;;18:18:32 [T] [ECS] Type 'class Core::Gui::VecNumInput<3,float>' has been registered.;7;
;;;;;;;;;FPS: 1142;2;
;;;;;;;;;18:18:32 [T] [ECS] Type 'class Core::Gui::VecNumInput<2,float>' has been registered.;6;
;;;;;;;;;C:\Users\Valerii\workspace\Nexium\assets\baked\mesh3d\fireHydrant.nxmesh3d;1;
;;;;;;;;;FPS: 1134;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'class Core::Gui::NumInput<float>' has been registered.;6;
;;;;;;;;;18:18:32 [T] [ECS] Type 'class Core::Gui::NumInput<int>' has been registered.;6;
;;;;;;;;;1279;3;
;;;;;;;;;18:18:32 [T] [ECS] Type 'RootDockWindowEWC' has been registered.;6;
;;;;;;;;;18:18:32 [T] [ECS] Type 'SceneTreeWindowEWC' has been registered.;6;
;;;;;;;;;FPS: 1298;3;
;;;;;;;;;1035;1;
;;;;;;;;;FPS: 1265;3;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ShaderManagerEWC' has been registered.;6;
;;;;;;;;;FPS: 899;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ModalPopUp' has been registered.;6;
;;;;;;;;;18:18:32 [T] [ECS] Type 'NxMesh3DEditorEWC' has been registered.;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ImageButton' has been registered.;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'TextInput' has been registered.;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Color3Input' has been registered.;5;
;;;;;;;;;1375;9;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Spacer' has been registered.;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Label' has been registered.;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Separator' has been registered.;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'BaseCombo' has been registered.;5;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ComboView' has been registered.;5;
;;;;;;;;;FPS: 893;1;
;;;;;;;;;FPS: 1291;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ComboModelBased' has been registered.;4;
;;;;;;;;;18:18:32 [T] [ECS] Type 'CheckBox' has been registered.;4;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Cancel action';3;
;;;;;;;;;18:18:32 [T] [ECS] Type 'ArrayCell' has been registered.;4;
;;;;;;;;;FPS: 1254;3;
;;;;;;;;;FPS: 1261;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Actor' has been registered.;4;
;;;;;;;;;1031;2;
;;;;;;;;;FPS: 1322;8;
;;;;;;;;;18:18:32 [T] [ECS] Type 'StaticMeshBundle' has been registered.;4;
;;;;;;;;;FPS: 1250;1;
;;;;;;;;;18:18:32 [T] [ECS] Type 'Spectator' has been registered.;4;
;;;;;;;;;18:18:32 [D] [{}] {};23;
;;;;;;;;;FPS: 1334;2;
;;;;;;;;;18:18:32 [D] [Graphics] {};10;
;;;;;;;;;18:18:32 [D] [Graphics] Window | The window was created;4;
;;;;;;;;;1462;1;
;;;;;;;;;18:18:32 [D] [Graphics] Window | GLFW version: 4.60 NVIDIA;4;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderManager | Was found shader: defaultTextured;4;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderProgram | The shader program 'grid' linked successfully.;4;
;;;;;;;;;1236;4;
;;;;;;;;;18:18:32 [D] [Graphics] ShaderProgram | Creating of the shader program 'objectIdentifier' is started.;3;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderProgram | The shader program 'objectIdentifier' linked successfully.;3;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderManager | Was found shader: outline;3;
;;;;;;;;;18:18:32 [D] [Graphics] ShaderProgram | Creating of the shader program 'outline' is started.;3;
;;;;;;;;;18:18:32 [D] [Graphics] ShaderProgram | Creating of the shader program 'pickUpColorFiller' is started.;3;
;;;;;;;;;18:18:32 [I] [Graphics] ShaderProgram | The shader program 'skybox' linked successfully.;3;
;;;;;;;;;1447;2;
;;;;;;;;;18:18:32 [D] [Graphics] ShaderManager | Was loaded 6 shaders.;3;
;;;;;;;;;FPS: 1352;9;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Move down';3;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Move left';3;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Move up';3;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Move forward';3;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'Toggle render mode';3;
;;;;;;;;;1405;17;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'mouseMove';3;
;;;;;;;;;18:18:32 [D] [InputDevices] Mapping was created: 'selectObject';3;
;;;;;;;;;1297;2;
;;;;;;;;;FPS: 1447;2;
;;;;;;;;;902;2;
;;;;;;;;;FPS: 927;1;
;;;;;;;;;18:18:32 [T] [AssetsManager] Texture | Loaded: assets/baked/document.nxtex;3;
;;;;;;;;;1260;1;
;;;;;;;;;1329;4;
;;;;;;;;;18:18:32 [T] [AssetsManager] Texture | Loaded: assets/baked/image_document.nxtex;3;
;;;;;;;;;993;1;
;;;;;;;;;FPS: 928;1;
;;;;;;;;;18:18:32 [T] [AssetsManager] Texture | Loaded: assets/baked/folder.nxtex;3;
;;;;;;;;;1298;3;
;;;;;;;;;18:18:32 [T] [AssetsManager] Texture | Loaded: assets/baked/nxfile.nxtex;3;
;;;;;;;;;985;1;
;;;;;;;;;991;1;
;;;;;;;;;1262;3;
;;;;;;;;;18:18:32 [T] [AssetsManager] Skybox | Loaded: assets/baked/skybox/default.nxsky;3;
;;;;;;;;;1255;4;
;;;;;;;;;311;1;
;;;;;;;;;1237;1;
;;;;;;;;;1550;1;
;;;;;;;;;1520;1;
;;;;;;;;;FPS: 1520;1;
;;;;;;;;;1458;1;
;;;;;;;;;FPS: 1484;1;
;;;;;;;;;1254;3;
;;;;;;;;;1275;2;
;;;;;;;;;1482;1;
;;;;;;;;;FPS: 1362;8;
;;;;;;;;;FPS: 1259;3;
;;;;;;;;;1312;6;
;;;;;;;;;FPS: 1274;3;
;;;;;;;;;1326;5;
;;;;;;;;;FPS: 1383;15;
;;;;;;;;;1268;4;
;;;;;;;;;1321;5;
;;;;;;;;;FPS: 1035;1;
;;;;;;;;;1423;6;
;;;;;;;;;FPS: 1268;4;
;;;;;;;;;1278;4;
;;;;;;;;;FPS: 1218;1;
;;;;;;;;;1048;2;
;;;;;;;;;FPS: 1246;2;
;;;;;;;;;FPS: 991;1;
;;;;;;;;;1221;2;
;;;;;;;;;FPS: 1196;1;
;;;;;;;;;888;1;
;;;;;;;;;FPS: 1232;3;
;;;;;;;;;1062;1;
;;;;;;;;;FPS: 1062;1;
;;;;;;;;;FPS: 1236;4;
;;;;;;;;;1066;2;
;;;;;;;;;1302;3;
;;;;;;;;;FPS: 1302;3;
;;;;;;;;;1369;8;
;;;;;;;;;FPS: 1493;1;
;;;;;;;;;1243;1;
;;;;;;;;;FPS: 1243;1;
;;;;;;;;;1013;2;
;;;;;;;;;FPS: 934;1;
;;;;;;;;;1284;5;
;;;;;;;;;FPS: 647;1;
;;;;;;;;;FPS: 1284;5;
;;;;;;;;;FPS: 1219;3;
;;;;;;;;;FPS: 996;1;
;;;;;;;;;1226;1;
;;;;;;;;;FPS: 1226;1;
;;;;;;;;;FPS: 1315;10;
;;;;;;;;;Button;11;
;;;;;;;;;1230;1;
;;;;;;;;;FPS: 1230;1;
;;;;;;;;;../..\Textures\FireHydrant_A.tga;3;
;;;;;;;;;MeshBundle 'FireHydrant' was loaded to the world.;3;
;;;;;;;;;28;1;
;;;;;;;;;FPS: 807;1;
;;;;;;;;;1242;1;
;;;;;;;;;FPS: 28;1;
;;;;;;;;;27;1;
;;;;;;;;;1064;1;
;;;;;;;;;FPS: 1182;2;
;;;;;;;;;898;1;
;;;;;;;;;FPS: 27;1;
;;;;;;;;;1143;2;
;;;;;;;;;FPS: 1143;2;
;;;;;;;;;1098;1;
;;;;;;;;;1044;2;
;;;;;;;;;FPS: 1267;2;
;;;;;;;;;1037;3;
;;;;;;;;;FPS: 1037;3;
;;;;;;;;;1033;2;
;;;;;;;;;1428;6;
;;;;;;;;;1425;6;
;;;;;;;;;FPS: 1033;2;
;;;;;;;;;1080;1;
;;;;;;;;;FPS: 1080;1;
;;;;;;;;;893;1;
;;;;;;;;;1427;3;
;;;;;;;;;FPS: 1031;2;
;;;;;;;;;FPS: 1071;2;
;;;;;;;;;1077;1;
;;;;;;;;;FPS: 1077;1;
;;;;;;;;;FPS: 909;1;
;;;;;;;;;1396;13;
;;;;;;;;;FPS: 1396;13;
;;;;;;;;;FPS: 131;1;
;;;;;;;;;1414;8;
;;;;;;;;;933;1;
;;;;;;;;;FPS: 1414;8;
;;;;;;;;;1303;2;
;;;;;;;;;1290;4;
;;;;;;;;;FPS: 1440;3;
;;;;;;;;;905;1;
;;;;;;;;;1091;1;
;;;;;;;;;FPS: 1204;2;
;;;;;;;;;FPS: 830;1;
;;;;;;;;;FPS: 1091;1;
;;;;;;;;;FPS: 1066;2;
;;;;;;;;;1142;2;
;;;;;;;;;1133;2;
;;;;;;;;;FPS: 1133;2;
;;;;;;;;;FPS: 1058;1;
;;;;;;;;;FPS: 1313;2;
;;;;;;;;;1398;15;
;;;;;;;;;FPS: 1467;2;
;;;;;;;;;FPS: 907;2;
;;;;;;;;;FPS: 1398;15;
;;;;;;;;;1327;5;
;;;;;;;;;FPS: 1327;5;
;;;;;;;;;1361;17;
;;;;;;;;;FPS: 1361;17;
;;;;;;;;;FPS: 989;1;
;;;;;;;;;1239;2;
;;;;;;;;;1340;5;
;;;;;;;;;FPS: 1419;7;
;;;;;;;;;FPS: 979;2;
;;;;;;;;;1355;10;
;;;;;;;;;FPS: 1153;2;
;;;;;;;;;FPS: 1355;10;
;;;;;;;;;FPS: 1331;8;
;;;;;;;;;989;1;
;;;;;;;;;1337;10;
;;;;;;;;;FPS: 1337;10;
;;;;;;;;;1376;17;
;;;;;;;;;FPS: 1376;17;
;;;;;;;;;FPS: 1385;10;
;;;;;;;;;1410;8;
;;;;;;;;;FPS: 1279;3;
;;;;;;;;;FPS: 1410;8;
;;;;;;;;;1349;12;
;;;;;;;;;937;1;
;;;;;;;;;928;1;
;;;;;;;;;1352;9;
;;;;;;;;;1436;7;
;;;;;;;;;1401;7;
;;;;;;;;;FPS: 1384;10;
;;;;;;;;;Y.001;2;
;;;;;;;;;FPS: 853;1;
;;;;;;;;;X.001;2;
;;;;;;;;;Z.001;2;
;;;;;;;;;FireHydrant_LOD1 (StaticMesh);2;
;;;;;;;;;FireHydrant_LOD0 (StaticMesh);2;
;;;;;;;;;1045;2;
;;;;;;;;;FPS: 821;1;
;;;;;;;;;FPS: 1045;2;
;;;;;;;;;3;2;
;;;;;;;;;FPS: 985;1;
;;;;;;;;;952;2;
;;;;;;;;;FPS: 911;1;
;;;;;;;;;FPS: 1432;2;
;;;;;;;;;FPS: 952;2;
;;;;;;;;;911;1;
;;;;;;;;;FPS: 1456;1;
;;;;;;;;;1286;2;
;;;;;;;;;979;2;
;;;;;;;;;1001;1;
;;;;;;;;;1457;1;
;;;;;;;;;FPS: 1001;1;
;;;;;;;;;FPS: 1417;6;
;;;;;;;;;FPS: 977;1;
;;;;;;;;;1266;2;
;;;;;;;;;995;1;
;;;;;;;;;984;1;
;;;;;;;;;FPS: 984;1;
;;;;;;;;;1387;14;
;;;;;;;;;971;1;
;;;;;;;;;876;2;
;;;;;;;;;919;2;
;;;;;;;;;889;1;
;;;;;;;;;863;2;
;;;;;;;;;FPS: 851;1;
;;;;;;;;;FPS: 828;1;
;;;;;;;;;807;1;
;;;;;;;;;922;1;
;;;;;;;;;896;4;
;;;;;;;;;1307;5;
;;;;;;;;;773;1;
;;;;;;;;;FPS: 1074;1;
;;;;;;;;;647;1;
;;;;;;;;;FPS: 881;1;
;;;;;;;;;811;1;
;;;;;;;;;881;1;
;;;;;;;;;FPS: 811;1;
;;;;;;;;;821;1;
;;;;;;;;;830;1;
;;;;;;;;;720;1;
;;;;;;;;;878;2;
;;;;;;;;;FPS: 1434;2;
;;;;;;;;;917;1;
;;;;;;;;;FPS: 954;1;
;;;;;;;;;FPS: 878;2;
;;;;;;;;;926;1;
;;;;;;;;;FPS: 926;1;
;;;;;;;;;903;1;
;;;;;;;;;FPS: 891;1;
;;;;;;;;;FPS: 1413;11;
;;;;;;;;;934;1;
;;;;;;;;;FPS: 1188;1;
;;;;;;;;;892;2;
;;;;;;;;;FPS: 892;2;
;;;;;;;;;FPS: 915;1;
;;;;;;;;;946;2;
;;;;;;;;;FPS: 1426;1;
;;;;;;;;;FPS: 946;2;
;;;;;;;;;1293;2;
;;;;;;;;;FPS: 1443;1;
;;;;;;;;;906;2;
;;;;;;;;;FPS: 923;1;
;;;;;;;;;1399;12;
;;;;;;;;;FPS: 1466;1;
;;;;;;;;;FPS: 906;2;
;;;;;;;;;963;1;
;;;;;;;;;FPS: 262;1;
;;;;;;;;;870;1;
;;;;;;;;;853;1;
;;;;;;;;;908;3;
;;;;;;;;;FPS: 908;3;
;;;;;;;;;FPS: 914;1;
;;;;;;;;;918;1;
;;;;;;;;;921;1;
;;;;;;;;;1346;7;
;;;;;;;;;938;3;
;;;;;;;;;1359;14;
;;;;;;;;;923;1;
;;;;;;;;;916;1;
;;;;;;;;;FPS: 1435;3;
;;;;;;;;;879;1;
;;;;;;;;;FPS: 879;1;
;;;;;;;;;FPS: 1403;14;
;;;;;;;;;1378;18;
;;;;;;;;;FPS: 963;1;
;;;;;;;;;865;1;
;;;;;;;;;FPS: 1429;5;
;;;;;;;;;FPS: 949;1;
;;;;;;;;;FPS: 865;1;
;;;;;;;;;871;1;
;;;;;;;;;FPS: 871;1;
;;;;;;;;;942;1;
;;;;;;;;;FPS: 1422;6;
;;;;;;;;;FPS: 942;1;
;;;;;;;;;1285;1;
;;;;;;;;;FPS: 1455;3;
;;;;;;;;;FPS: 935;1;
;;;;;;;;;929;2;
;;;;;;;;;FPS: 929;2;
;;;;;;;;;927;1;
;;;;;;;;;925;2;
;;;;;;;;;901;2;
;;;;;;;;;FPS: 1460;1;
;;;;;;;;;FPS: 900;2;
;;;;;;;;;FPS: 888;1;
;;;;;;;;;945;1;
;;;;;;;;;FPS: 1425;6;
;;;;;;;;;FPS: 945;1;
;;;;;;;;;FPS: 898;1;
;;;;;;;;;910;2;
;;;;;;;;;FPS: 862;1;
;;;;;;;;;941;2;
;;;;;;;;;GameInstance | Total FPS for this session: 1272.9918178138184;3;
;;;;;;;;;FPS: 941;2;
;;;;;;;;;1129;1;
;;;;;;;;;FPS: 916;1;
;;;;;;;;;931;1;
;;;;;;;;;1281;2;
;;;;;;;;;1388;7;
;;;;;;;;;FPS: 931;1;
;;;;;;;;;909;1;
;;;;;;;;;FPS: 844;2;
;;;;;;;;;860;1;
